Order_ID,Order_Date,Buyer_Age,Sales_Price,Shipping_Charges,Sales_per_Unit,Quantity,Total_Sales,Rating,Product_ID,Order_Location,International_Shipping,Buyer_Gender,Product_Category_Clothing,Product_Category_Ornaments,Product_Category_Other
154809,2023-12-06,32,100,0,100,2,200,2,0,16,0,0,1.0,0.0,0.0
153900,2024-03-15,22,118,0,118,3,354,5,3,20,0,0,1.0,0.0,0.0
197147,2024-02-05,34,118,0,118,1,118,5,3,20,0,0,1.0,0.0,0.0
163287,2024-03-07,29,15,100,115,1,115,4,8,23,1,0,0.0,1.0,0.0
121864,2024-06-21,28,32,0,32,1,32,4,4,18,0,1,0.0,1.0,0.0
164997,2024-02-24,27,97,0,97,1,97,1,7,20,0,0,1.0,0.0,0.0
132072,2024-05-30,35,118,70,188,1,188,3,3,13,1,1,1.0,0.0,0.0
170544,2024-04-29,24,10,40,50,1,50,4,2,9,1,1,0.0,0.0,1.0
199094,2024-09-02,21,100,0,100,1,100,3,0,22,0,1,1.0,0.0,0.0
164930,2024-08-23,31,65,0,65,1,65,1,5,11,0,1,1.0,0.0,0.0
154335,2024-08-31,33,10,70,80,3,240,2,2,13,1,1,0.0,0.0,1.0
154035,2024-07-07,23,10,0,10,1,10,4,2,18,0,1,0.0,0.0,1.0
150609,2024-01-20,31,9,0,9,1,9,5,1,3,0,1,0.0,0.0,1.0
121253,2024-07-25,23,65,0,65,2,130,1,5,15,0,0,1.0,0.0,0.0
131772,2024-07-28,32,97,0,97,1,97,5,7,3,0,0,1.0,0.0,0.0
192102,2024-09-12,29,100,0,100,1,100,1,0,16,0,1,1.0,0.0,0.0
185474,2024-03-25,31,15,0,15,1,15,3,8,6,0,1,0.0,1.0,0.0
148511,2024-08-12,23,15,50,65,4,260,3,8,17,1,1,0.0,1.0,0.0
158274,2024-09-23,22,20,0,20,1,20,1,11,6,0,1,0.0,1.0,0.0
153865,2024-06-05,34,130,0,130,1,130,3,6,15,0,1,1.0,0.0,0.0
196110,2024-07-19,20,15,25,40,1,40,5,8,24,1,1,0.0,1.0,0.0
132191,2024-08-23,34,23,0,23,1,23,2,12,19,0,1,0.0,0.0,1.0
126716,2024-02-18,20,118,40,158,1,158,1,3,4,1,0,1.0,0.0,0.0
130115,2023-12-02,32,65,0,65,2,130,2,5,15,0,0,1.0,0.0,0.0
149918,2024-01-09,27,15,0,15,1,15,5,8,21,0,1,0.0,1.0,0.0
188473,2024-05-29,35,97,0,97,2,194,3,7,10,0,1,1.0,0.0,0.0
171437,2024-05-05,19,32,25,57,2,114,3,4,24,1,0,0.0,1.0,0.0
190595,2023-11-13,24,65,70,135,5,675,3,5,13,1,1,1.0,0.0,0.0
169605,2024-06-16,35,9,0,9,1,9,4,1,18,0,0,0.0,0.0,1.0
135743,2024-02-04,26,65,25,90,2,180,5,5,24,1,0,1.0,0.0,0.0
175772,2023-11-19,31,20,0,20,3,60,5,11,2,0,1,0.0,1.0,0.0
193512,2024-08-29,31,65,0,65,2,130,4,5,19,0,1,1.0,0.0,0.0
194885,2024-08-06,26,10,0,10,1,10,2,2,21,0,1,0.0,0.0,1.0
191253,2024-04-10,22,20,70,90,1,90,2,11,14,1,0,0.0,1.0,0.0
164429,2024-06-01,32,65,0,65,1,65,4,5,3,0,1,1.0,0.0,0.0
163652,2024-03-08,21,45,40,85,1,85,3,9,1,1,1,0.0,1.0,0.0
156238,2024-03-09,34,65,0,65,1,65,4,5,15,0,0,1.0,0.0,0.0
137335,2024-01-23,32,65,0,65,2,130,5,5,11,0,1,1.0,0.0,0.0
164710,2024-01-12,23,97,0,97,5,485,4,7,22,0,0,1.0,0.0,0.0
144250,2024-01-29,35,20,0,20,1,20,5,11,0,0,1,0.0,1.0,0.0
154475,2024-03-11,32,118,0,118,1,118,5,3,11,0,0,1.0,0.0,0.0
126063,2024-05-10,23,118,40,158,1,158,1,3,5,1,1,1.0,0.0,0.0
173500,2024-02-21,20,32,70,102,2,204,3,4,14,1,1,0.0,1.0,0.0
192222,2024-01-14,22,100,0,100,2,200,5,0,20,0,0,1.0,0.0,0.0
187149,2024-02-21,30,32,40,72,1,72,4,4,5,1,1,0.0,1.0,0.0
199528,2024-03-26,32,65,0,65,1,65,4,5,16,0,0,1.0,0.0,0.0
120190,2024-09-02,24,100,0,100,1,100,5,0,15,0,0,1.0,0.0,0.0
168218,2024-10-16,25,15,0,15,1,15,4,8,19,0,0,0.0,1.0,0.0
177905,2024-09-05,19,100,70,170,2,340,5,0,13,1,0,1.0,0.0,0.0
132552,2024-07-15,27,100,100,200,1,200,5,0,23,1,1,1.0,0.0,0.0
138847,2024-03-09,29,100,0,100,1,100,2,0,18,0,1,1.0,0.0,0.0
159904,2024-06-02,32,97,0,97,1,97,5,7,18,0,1,1.0,0.0,0.0
136209,2024-09-27,19,20,40,60,1,60,4,11,1,1,0,0.0,1.0,0.0
187754,2024-02-15,24,118,0,118,1,118,4,3,2,0,0,1.0,0.0,0.0
191207,2024-04-10,34,9,0,9,1,9,2,1,0,0,1,0.0,0.0,1.0
159855,2024-03-12,25,9,50,59,1,59,4,1,17,1,0,0.0,0.0,1.0
142658,2024-07-07,20,15,0,15,1,15,2,8,21,0,1,0.0,1.0,0.0
123723,2024-04-27,21,45,0,45,1,45,4,9,0,0,0,0.0,1.0,0.0
183519,2024-10-14,31,100,100,200,4,800,5,0,23,1,0,1.0,0.0,0.0
190785,2024-08-24,35,97,70,167,1,167,3,7,13,1,1,1.0,0.0,0.0
164015,2024-04-11,33,97,40,137,3,411,5,7,7,1,0,1.0,0.0,0.0
174847,2024-05-29,22,65,0,65,1,65,5,5,3,0,0,1.0,0.0,0.0
126481,2024-05-29,34,10,40,50,2,100,5,2,4,1,1,0.0,0.0,1.0
127736,2024-05-13,27,65,40,105,2,210,4,5,4,1,1,1.0,0.0,0.0
171105,2024-08-25,32,10,40,50,2,100,1,2,7,1,0,0.0,0.0,1.0
122837,2024-03-21,25,15,40,55,2,110,4,8,4,1,1,0.0,1.0,0.0
194005,2024-04-21,25,20,25,45,1,45,4,11,12,1,0,0.0,1.0,0.0
149467,2024-04-25,32,15,0,15,1,15,3,8,18,0,1,0.0,1.0,0.0
121315,2023-11-17,34,65,0,65,2,130,4,5,2,0,0,1.0,0.0,0.0
156882,2023-11-27,28,65,0,65,1,65,4,5,6,0,1,1.0,0.0,0.0
196656,2024-10-19,26,15,0,15,4,60,5,8,22,0,0,0.0,1.0,0.0
198335,2024-08-19,22,45,40,85,1,85,5,9,4,1,1,0.0,1.0,0.0
192017,2024-06-24,25,50,0,50,1,50,5,10,22,0,1,0.0,1.0,0.0
134489,2024-05-08,28,65,100,165,1,165,2,5,23,1,1,1.0,0.0,0.0
140652,2024-01-06,31,130,0,130,3,390,4,6,15,0,1,1.0,0.0,0.0
168238,2024-05-25,27,32,0,32,1,32,5,4,19,0,1,0.0,1.0,0.0
128140,2024-05-30,33,130,0,130,2,260,5,6,3,0,0,1.0,0.0,0.0
155674,2024-10-05,22,100,0,100,5,500,3,0,19,0,0,1.0,0.0,0.0
120323,2023-11-10,32,9,0,9,2,18,4,1,20,0,0,0.0,0.0,1.0
134384,2024-05-24,29,15,25,40,2,80,4,8,12,1,0,0.0,1.0,0.0
197602,2024-02-04,22,32,100,132,1,132,4,4,23,1,1,0.0,1.0,0.0
157163,2024-02-26,19,65,40,105,1,105,4,5,1,1,1,1.0,0.0,0.0
179260,2024-04-07,22,65,0,65,1,65,2,5,0,0,1,1.0,0.0,0.0
144854,2024-01-07,33,130,50,180,1,180,3,6,17,1,0,1.0,0.0,0.0
182391,2023-11-26,35,45,25,70,1,70,1,9,12,1,0,0.0,1.0,0.0
194674,2024-04-05,23,65,100,165,3,495,3,5,23,1,0,1.0,0.0,0.0
172567,2024-01-12,28,130,0,130,1,130,3,6,10,0,1,1.0,0.0,0.0
146403,2024-02-02,24,65,0,65,1,65,1,5,18,0,1,1.0,0.0,0.0
149469,2024-09-06,27,10,0,10,1,10,2,2,0,0,1,0.0,0.0,1.0
128969,2024-07-02,20,32,0,32,1,32,4,4,3,0,1,0.0,1.0,0.0
126593,2024-04-21,33,97,0,97,1,97,2,7,21,0,1,1.0,0.0,0.0
131062,2023-12-19,18,32,0,32,3,96,5,4,21,0,1,0.0,1.0,0.0
173855,2024-01-25,24,65,0,65,1,65,1,5,6,0,0,1.0,0.0,0.0
169271,2024-05-16,22,15,0,15,4,60,4,8,6,0,1,0.0,1.0,0.0
160594,2024-04-15,22,45,0,45,1,45,4,9,21,0,0,0.0,1.0,0.0
154895,2024-06-19,26,15,0,15,1,15,4,8,16,0,0,0.0,1.0,0.0
186359,2023-12-19,30,50,40,90,1,90,3,10,9,1,1,0.0,1.0,0.0
190169,2024-05-11,26,65,0,65,4,260,3,5,11,0,1,1.0,0.0,0.0
134511,2024-02-21,28,118,0,118,1,118,5,3,0,0,1,1.0,0.0,0.0
180050,2024-01-29,24,130,0,130,1,130,5,6,2,0,1,1.0,0.0,0.0
173197,2024-01-06,27,45,25,70,1,70,5,9,12,1,0,0.0,1.0,0.0
156778,2024-05-22,18,118,0,118,1,118,1,3,6,0,0,1.0,0.0,0.0
174964,2024-06-06,31,65,0,65,1,65,4,5,21,0,1,1.0,0.0,0.0
174375,2024-04-13,24,65,0,65,4,260,5,5,6,0,0,1.0,0.0,0.0
180752,2024-09-10,29,9,0,9,1,9,5,1,20,0,0,0.0,0.0,1.0
140830,2023-12-12,24,10,0,10,1,10,1,2,19,0,1,0.0,0.0,1.0
177728,2024-10-23,34,9,50,59,1,59,5,1,17,1,1,0.0,0.0,1.0
145199,2024-02-29,21,10,0,10,3,30,4,2,3,0,1,0.0,0.0,1.0
192160,2024-03-20,27,97,0,97,1,97,5,7,0,0,1,1.0,0.0,0.0
197764,2024-08-11,24,118,0,118,1,118,4,3,0,0,1,1.0,0.0,0.0
120108,2024-08-21,19,100,70,170,1,170,3,0,13,1,1,1.0,0.0,0.0
157609,2023-12-24,23,65,0,65,4,260,5,5,22,0,0,1.0,0.0,0.0
197138,2024-06-04,31,9,40,49,1,49,5,1,8,1,1,0.0,0.0,1.0
126538,2024-02-20,30,9,0,9,1,9,3,1,10,0,1,0.0,0.0,1.0
178483,2024-04-16,32,97,0,97,1,97,1,7,19,0,1,1.0,0.0,0.0
137540,2024-02-22,26,20,0,20,1,20,4,11,0,0,1,0.0,1.0,0.0
123918,2024-02-06,23,15,70,85,1,85,2,8,14,1,1,0.0,1.0,0.0
146936,2024-08-22,25,97,25,122,1,122,4,7,12,1,0,1.0,0.0,0.0
192789,2024-06-30,19,45,50,95,2,190,3,9,17,1,0,0.0,1.0,0.0
190081,2024-03-27,27,9,0,9,2,18,5,1,0,0,1,0.0,0.0,1.0
166538,2024-02-13,25,65,0,65,1,65,3,5,0,0,1,1.0,0.0,0.0
143726,2024-01-27,19,118,0,118,3,354,3,3,21,0,1,1.0,0.0,0.0
188248,2024-06-28,29,118,40,158,2,316,3,3,8,1,1,1.0,0.0,0.0
122049,2024-04-19,25,65,0,65,3,195,4,5,18,0,0,1.0,0.0,0.0
147601,2024-07-12,26,130,0,130,5,650,5,6,22,0,1,1.0,0.0,0.0
167978,2024-08-07,18,32,25,57,3,171,5,4,24,1,1,0.0,1.0,0.0
189388,2023-11-16,28,45,40,85,2,170,1,9,4,1,1,0.0,1.0,0.0
176736,2024-06-10,28,65,40,105,3,315,4,5,9,1,0,1.0,0.0,0.0
160863,2023-12-06,18,9,25,34,1,34,4,1,24,1,1,0.0,0.0,1.0
150964,2024-08-18,24,118,0,118,2,236,5,3,0,0,1,1.0,0.0,0.0
136185,2024-10-14,24,65,0,65,1,65,1,5,0,0,0,1.0,0.0,0.0
139978,2023-12-11,29,100,0,100,1,100,5,0,10,0,1,1.0,0.0,0.0
176229,2024-07-31,26,10,0,10,4,40,2,2,6,0,1,0.0,0.0,1.0
183241,2024-04-23,22,100,40,140,1,140,3,0,8,1,0,1.0,0.0,0.0
151600,2024-05-17,25,45,0,45,1,45,2,9,16,0,0,0.0,1.0,0.0
199570,2023-11-26,32,65,0,65,1,65,1,5,6,0,0,1.0,0.0,0.0
165455,2023-12-03,34,20,70,90,1,90,2,11,13,1,1,0.0,1.0,0.0
189646,2024-01-27,27,15,40,55,1,55,2,8,7,1,1,0.0,1.0,0.0
147900,2023-12-22,33,100,0,100,1,100,1,0,19,0,1,1.0,0.0,0.0
153362,2024-01-05,35,100,0,100,2,200,3,0,15,0,0,1.0,0.0,0.0
153196,2024-01-18,25,15,0,15,4,60,4,8,22,0,0,0.0,1.0,0.0
197037,2024-09-30,21,100,70,170,1,170,1,0,13,1,1,1.0,0.0,0.0
162810,2024-03-04,28,50,40,90,1,90,4,10,4,1,1,0.0,1.0,0.0
197962,2024-04-06,35,97,40,137,4,548,4,7,9,1,1,1.0,0.0,0.0
149391,2024-03-31,26,10,0,10,1,10,4,2,6,0,1,0.0,0.0,1.0
152583,2023-12-28,24,15,0,15,1,15,3,8,16,0,1,0.0,1.0,0.0
154608,2024-01-04,27,65,0,65,1,65,5,5,18,0,0,1.0,0.0,0.0
162649,2024-09-14,27,97,0,97,2,194,2,7,10,0,1,1.0,0.0,0.0
159845,2024-04-16,29,100,40,140,5,700,5,0,5,1,1,1.0,0.0,0.0
139934,2023-12-08,26,100,0,100,5,500,5,0,0,0,1,1.0,0.0,0.0
130297,2024-04-11,26,118,0,118,1,118,5,3,19,0,1,1.0,0.0,0.0
165120,2024-07-07,22,9,0,9,1,9,2,1,16,0,1,0.0,0.0,1.0
140362,2024-06-06,26,65,0,65,1,65,4,5,2,0,1,1.0,0.0,0.0
133692,2024-09-15,33,97,70,167,1,167,4,7,13,1,0,1.0,0.0,0.0
189813,2023-12-15,23,32,0,32,2,64,5,4,16,0,0,0.0,1.0,0.0
124577,2024-01-12,31,20,0,20,2,40,2,11,2,0,0,0.0,1.0,0.0
155326,2024-01-11,25,10,40,50,3,150,3,2,7,1,1,0.0,0.0,1.0
188688,2023-12-25,25,15,0,15,1,15,1,8,21,0,1,0.0,1.0,0.0
171132,2024-04-04,28,65,0,65,3,195,4,5,21,0,1,1.0,0.0,0.0
155040,2023-12-21,22,20,0,20,1,20,5,11,18,0,1,0.0,1.0,0.0
190024,2024-08-24,24,130,0,130,4,520,4,6,11,0,1,1.0,0.0,0.0
163415,2024-06-29,32,130,0,130,2,260,4,6,11,0,1,1.0,0.0,0.0
136089,2024-10-07,22,15,0,15,1,15,5,8,15,0,0,0.0,1.0,0.0
134474,2024-07-12,29,9,25,34,3,102,2,1,12,1,1,0.0,0.0,1.0
138477,2024-03-08,18,32,50,82,2,164,5,4,17,1,1,0.0,1.0,0.0
162639,2024-06-09,23,65,0,65,1,65,1,5,18,0,1,1.0,0.0,0.0
198155,2024-10-29,29,45,40,85,2,170,3,9,7,1,1,0.0,1.0,0.0
156685,2024-10-18,20,10,70,80,1,80,4,2,13,1,0,0.0,0.0,1.0
163551,2024-08-03,21,118,70,188,1,188,3,3,13,1,1,1.0,0.0,0.0
195492,2024-10-16,22,65,0,65,1,65,5,5,15,0,0,1.0,0.0,0.0
183914,2024-05-30,29,97,0,97,3,291,3,7,22,0,1,1.0,0.0,0.0
152828,2024-03-10,21,10,25,35,1,35,3,2,12,1,1,0.0,0.0,1.0
128648,2024-01-24,31,20,0,20,1,20,3,11,22,0,1,0.0,1.0,0.0
183243,2024-10-03,21,50,0,50,3,150,5,10,0,0,0,0.0,1.0,0.0
136489,2024-01-01,34,10,0,10,5,50,4,2,15,0,1,0.0,0.0,1.0
124698,2024-06-21,34,10,0,10,1,10,5,2,2,0,1,0.0,0.0,1.0
175953,2024-02-15,24,65,0,65,1,65,5,5,6,0,1,1.0,0.0,0.0
131615,2023-11-06,34,65,0,65,1,65,4,5,6,0,1,1.0,0.0,0.0
181199,2024-08-13,23,65,0,65,1,65,2,5,15,0,1,1.0,0.0,0.0
177060,2024-06-03,31,32,40,72,1,72,3,4,4,1,0,0.0,1.0,0.0
129936,2024-05-13,25,65,0,65,3,195,5,5,20,0,0,1.0,0.0,0.0
183383,2023-11-10,33,130,25,155,3,465,3,6,24,1,1,1.0,0.0,0.0
125499,2023-11-24,27,20,40,60,1,60,1,11,8,1,0,0.0,1.0,0.0
142939,2024-04-01,35,97,0,97,1,97,4,7,10,0,1,1.0,0.0,0.0
197231,2024-09-16,35,15,70,85,3,255,3,8,13,1,0,0.0,1.0,0.0
137588,2023-11-17,31,118,0,118,1,118,1,3,10,0,0,1.0,0.0,0.0
122243,2024-07-03,27,118,0,118,1,118,3,3,16,0,1,1.0,0.0,0.0
131347,2024-04-15,32,97,0,97,1,97,4,7,15,0,0,1.0,0.0,0.0
135019,2024-04-28,21,130,0,130,3,390,4,6,15,0,1,1.0,0.0,0.0
194115,2024-05-16,29,97,40,137,2,274,3,7,4,1,1,1.0,0.0,0.0
187133,2024-08-23,18,65,0,65,1,65,1,5,6,0,1,1.0,0.0,0.0
138310,2024-01-02,27,20,25,45,1,45,1,11,24,1,1,0.0,1.0,0.0
159717,2024-03-05,31,9,40,49,1,49,2,1,7,1,1,0.0,0.0,1.0
194739,2023-11-28,26,65,100,165,3,495,5,5,23,1,1,1.0,0.0,0.0
169492,2024-06-02,18,100,0,100,1,100,2,0,22,0,1,1.0,0.0,0.0
140942,2024-04-20,20,20,0,20,1,20,4,11,19,0,1,0.0,1.0,0.0
125236,2024-01-28,34,15,40,55,1,55,4,8,4,1,1,0.0,1.0,0.0
136832,2024-05-27,31,9,0,9,2,18,3,1,2,0,1,0.0,0.0,1.0
131326,2024-08-07,29,65,0,65,4,260,4,5,6,0,1,1.0,0.0,0.0
160281,2024-06-04,29,118,0,118,1,118,3,3,18,0,1,1.0,0.0,0.0
134506,2024-08-16,32,65,40,105,1,105,4,5,1,1,1,1.0,0.0,0.0
144360,2024-09-23,33,100,100,200,3,600,4,0,23,1,1,1.0,0.0,0.0
140139,2024-01-10,23,65,0,65,1,65,4,5,21,0,1,1.0,0.0,0.0
194007,2024-10-08,30,65,0,65,4,260,1,5,0,0,1,1.0,0.0,0.0
140645,2024-04-19,31,130,0,130,1,130,2,6,21,0,0,1.0,0.0,0.0
121165,2024-06-10,31,97,50,147,1,147,1,7,17,1,0,1.0,0.0,0.0
175254,2024-09-20,18,97,100,197,1,197,3,7,23,1,1,1.0,0.0,0.0
139385,2024-01-07,35,65,40,105,2,210,4,5,7,1,1,1.0,0.0,0.0
171016,2024-03-08,32,15,0,15,2,30,5,8,19,0,1,0.0,1.0,0.0
155223,2024-04-05,29,23,40,63,1,63,1,12,8,1,1,0.0,0.0,1.0
161761,2023-12-23,33,9,0,9,1,9,4,1,16,0,0,0.0,0.0,1.0
132588,2024-05-25,23,32,0,32,1,32,4,4,6,0,1,0.0,1.0,0.0
182107,2024-08-22,18,45,0,45,1,45,5,9,10,0,1,0.0,1.0,0.0
160400,2024-02-02,23,97,0,97,2,194,4,7,16,0,1,1.0,0.0,0.0
152762,2024-01-12,18,65,40,105,1,105,5,5,5,1,1,1.0,0.0,0.0
187083,2024-02-06,27,65,0,65,1,65,4,5,21,0,1,1.0,0.0,0.0
120138,2024-09-29,32,10,0,10,1,10,5,2,11,0,1,0.0,0.0,1.0
130913,2024-09-11,26,97,25,122,1,122,4,7,12,1,1,1.0,0.0,0.0
184655,2024-08-25,23,65,25,90,4,360,1,5,24,1,0,1.0,0.0,0.0
150249,2023-11-10,25,100,0,100,1,100,4,0,20,0,1,1.0,0.0,0.0
157736,2024-08-13,29,65,0,65,1,65,4,5,0,0,1,1.0,0.0,0.0
137905,2024-08-01,34,50,0,50,2,100,5,10,10,0,0,0.0,1.0,0.0
189998,2024-10-31,19,100,40,140,1,140,2,0,8,1,1,1.0,0.0,0.0
196627,2024-07-27,18,9,0,9,1,9,4,1,22,0,1,0.0,0.0,1.0
138928,2024-07-16,26,9,0,9,2,18,5,1,6,0,0,0.0,0.0,1.0
138464,2024-03-22,35,100,40,140,1,140,4,0,5,1,1,1.0,0.0,0.0
130845,2023-12-05,34,15,0,15,2,30,3,8,18,0,1,0.0,1.0,0.0
168931,2024-05-16,30,15,0,15,3,45,3,8,0,0,1,0.0,1.0,0.0
165303,2024-04-26,33,118,0,118,1,118,5,3,6,0,1,1.0,0.0,0.0
125823,2024-02-17,33,15,40,55,1,55,2,8,9,1,0,0.0,1.0,0.0
124604,2023-11-09,30,100,0,100,1,100,2,0,21,0,1,1.0,0.0,0.0
198014,2024-11-03,24,65,0,65,1,65,5,5,10,0,1,1.0,0.0,0.0
173065,2024-03-02,23,9,0,9,1,9,4,1,10,0,0,0.0,0.0,1.0
141401,2024-07-20,31,97,0,97,2,194,2,7,19,0,1,1.0,0.0,0.0
139338,2024-06-12,35,9,0,9,2,18,5,1,21,0,1,0.0,0.0,1.0
183022,2024-07-03,30,65,0,65,2,130,5,5,3,0,0,1.0,0.0,0.0
163194,2024-04-17,26,65,0,65,1,65,5,5,18,0,1,1.0,0.0,0.0
173401,2024-02-15,25,9,70,79,1,79,5,1,14,1,1,0.0,0.0,1.0
177336,2023-12-28,28,20,0,20,1,20,3,11,16,0,1,0.0,1.0,0.0
152560,2024-09-10,27,130,70,200,1,200,4,6,13,1,1,1.0,0.0,0.0
186275,2024-02-15,23,45,70,115,1,115,5,9,14,1,1,0.0,1.0,0.0
157642,2024-02-13,30,118,0,118,1,118,4,3,3,0,0,1.0,0.0,0.0
185846,2024-09-13,26,23,40,63,1,63,5,12,5,1,1,0.0,0.0,1.0
174321,2024-03-23,28,10,0,10,1,10,5,2,0,0,1,0.0,0.0,1.0
133482,2023-11-09,31,65,0,65,3,195,4,5,0,0,1,1.0,0.0,0.0
122762,2024-04-10,33,10,40,50,1,50,5,2,7,1,1,0.0,0.0,1.0
145566,2024-07-25,34,9,0,9,1,9,5,1,0,0,1,0.0,0.0,1.0
132258,2024-07-31,29,130,0,130,1,130,5,6,21,0,1,1.0,0.0,0.0
173768,2024-03-13,31,20,0,20,2,40,4,11,21,0,0,0.0,1.0,0.0
196111,2023-12-01,20,65,0,65,1,65,4,5,11,0,1,1.0,0.0,0.0
190614,2024-01-24,20,65,0,65,1,65,4,5,15,0,0,1.0,0.0,0.0
192736,2024-02-26,30,15,0,15,4,60,5,8,6,0,1,0.0,1.0,0.0
165816,2024-06-27,34,45,40,85,1,85,5,9,1,1,1,0.0,1.0,0.0
154891,2024-03-22,32,50,0,50,1,50,4,10,20,0,1,0.0,1.0,0.0
128814,2024-02-26,27,97,40,137,1,137,3,7,8,1,0,1.0,0.0,0.0
144752,2024-08-05,19,118,0,118,1,118,5,3,11,0,0,1.0,0.0,0.0
189393,2024-02-18,22,118,70,188,4,752,4,3,13,1,1,1.0,0.0,0.0
176166,2024-09-20,29,65,0,65,1,65,5,5,2,0,0,1.0,0.0,0.0
159260,2024-03-19,21,65,0,65,1,65,4,5,10,0,0,1.0,0.0,0.0
174137,2023-11-11,32,9,0,9,3,27,5,1,15,0,1,0.0,0.0,1.0
173919,2024-09-07,35,10,0,10,1,10,1,2,19,0,1,0.0,0.0,1.0
178942,2024-10-12,32,100,0,100,3,300,4,0,22,0,1,1.0,0.0,0.0
166788,2024-10-07,32,20,70,90,2,180,2,11,14,1,0,0.0,1.0,0.0
168731,2024-05-06,30,65,25,90,1,90,4,5,24,1,1,1.0,0.0,0.0
126549,2024-03-31,28,15,70,85,1,85,3,8,14,1,0,0.0,1.0,0.0
158117,2024-06-09,18,65,0,65,2,130,3,5,18,0,1,1.0,0.0,0.0
191374,2024-07-13,26,10,40,50,3,150,4,2,5,1,1,0.0,0.0,1.0
180678,2023-12-26,27,9,0,9,1,9,5,1,3,0,1,0.0,0.0,1.0
167127,2024-09-17,26,97,0,97,1,97,5,7,21,0,0,1.0,0.0,0.0
183542,2024-01-14,25,9,0,9,2,18,5,1,0,0,1,0.0,0.0,1.0
124951,2024-10-25,20,9,0,9,4,36,3,1,22,0,1,0.0,0.0,1.0
181709,2023-12-24,19,65,0,65,1,65,4,5,3,0,1,1.0,0.0,0.0
151474,2024-08-22,34,45,70,115,1,115,2,9,14,1,1,0.0,1.0,0.0
143185,2024-01-16,35,65,0,65,1,65,5,5,3,0,0,1.0,0.0,0.0
153035,2024-09-15,20,15,0,15,1,15,5,8,20,0,1,0.0,1.0,0.0
182960,2023-11-14,21,9,40,49,2,98,1,1,7,1,0,0.0,0.0,1.0
184479,2024-05-05,19,100,70,170,2,340,1,0,14,1,0,1.0,0.0,0.0
152083,2024-08-05,30,100,0,100,2,200,5,0,21,0,1,1.0,0.0,0.0
160004,2024-09-11,27,32,0,32,3,96,1,4,19,0,1,0.0,1.0,0.0
167502,2024-08-20,35,20,0,20,1,20,4,11,22,0,1,0.0,1.0,0.0
139478,2024-06-04,32,15,0,15,1,15,1,8,19,0,1,0.0,1.0,0.0
152471,2023-11-25,23,10,40,50,3,150,3,2,1,1,1,0.0,0.0,1.0
175572,2024-02-28,24,9,100,109,1,109,5,1,23,1,0,0.0,0.0,1.0
136574,2024-02-10,34,118,0,118,1,118,1,3,10,0,1,1.0,0.0,0.0
196679,2024-07-02,28,97,40,137,1,137,5,7,8,1,1,1.0,0.0,0.0
150201,2024-05-12,24,45,0,45,1,45,4,9,10,0,1,0.0,1.0,0.0
151535,2024-03-03,29,32,25,57,3,171,1,4,24,1,1,0.0,1.0,0.0
149707,2024-05-23,32,15,0,15,4,60,5,8,0,0,1,0.0,1.0,0.0
151351,2024-01-13,34,65,0,65,1,65,4,5,15,0,1,1.0,0.0,0.0
138921,2024-02-26,31,9,0,9,1,9,3,1,11,0,1,0.0,0.0,1.0
198890,2024-06-06,23,100,0,100,1,100,3,0,11,0,0,1.0,0.0,0.0
155015,2024-02-09,35,45,0,45,1,45,3,9,6,0,0,0.0,1.0,0.0
159887,2023-11-18,31,100,0,100,3,300,4,0,0,0,1,1.0,0.0,0.0
169074,2023-12-12,23,50,0,50,2,100,3,10,11,0,1,0.0,1.0,0.0
178041,2024-04-28,32,65,0,65,1,65,4,5,20,0,1,1.0,0.0,0.0
145555,2024-07-30,27,20,0,20,1,20,4,11,15,0,0,0.0,1.0,0.0
145466,2023-11-27,29,65,70,135,5,675,4,5,13,1,1,1.0,0.0,0.0
173328,2024-02-25,25,100,50,150,1,150,1,0,17,1,1,1.0,0.0,0.0
197484,2024-06-02,34,15,0,15,4,60,5,8,22,0,1,0.0,1.0,0.0
182509,2024-07-06,35,100,0,100,4,400,5,0,15,0,1,1.0,0.0,0.0
143201,2024-10-06,20,65,40,105,1,105,3,5,9,1,1,1.0,0.0,0.0
186563,2024-03-18,20,32,0,32,1,32,5,4,0,0,1,0.0,1.0,0.0
120815,2024-01-04,21,15,100,115,1,115,5,8,23,1,1,0.0,1.0,0.0
164243,2024-04-04,31,9,0,9,1,9,4,1,3,0,1,0.0,0.0,1.0
153682,2024-01-10,20,50,0,50,1,50,4,10,6,0,1,0.0,1.0,0.0
172821,2024-08-18,23,9,0,9,1,9,1,1,20,0,1,0.0,0.0,1.0
183717,2023-11-08,22,65,0,65,1,65,5,5,21,0,1,1.0,0.0,0.0
144796,2023-11-30,33,32,0,32,1,32,5,4,11,0,0,0.0,1.0,0.0
157855,2024-05-14,18,65,0,65,2,130,1,5,6,0,1,1.0,0.0,0.0
161948,2024-08-16,35,97,0,97,3,291,3,7,10,0,0,1.0,0.0,0.0
197935,2023-12-25,19,20,0,20,1,20,5,11,11,0,1,0.0,1.0,0.0
185965,2024-03-02,30,97,0,97,3,291,4,7,21,0,1,1.0,0.0,0.0
189521,2024-07-06,20,100,0,100,4,400,5,0,20,0,1,1.0,0.0,0.0
170699,2024-03-02,27,65,25,90,1,90,3,5,24,1,1,1.0,0.0,0.0
183275,2024-08-27,28,97,0,97,1,97,2,7,22,0,1,1.0,0.0,0.0
